Wall time,Step,Value
1690855865.6524944,627965,3.608247995376587
1690856169.2539132,633800,3.5545101165771484
1690856322.2093718,636224,3.552748918533325
1690856379.0212233,637193,3.5544230937957764
1690856726.710462,643563,3.5563879013061523
1690856968.4018352,647938,3.5578250885009766
1690856998.8896675,648686,3.5578250885009766
1690857304.7679713,654209,3.5602729320526123
1690857370.226531,655390,3.559581995010376
1690857501.8194156,657476,3.5597660541534424
1690857807.953019,663416,3.504586935043335
1690857894.5608304,664806,3.5591518878936768
1690858299.119388,671943,3.5602669715881348
1690858513.694226,676006,3.5603909492492676
1690858551.8508832,676576,3.5603909492492676
1690858572.4345088,677076,3.5603909492492676
1690858706.4073026,679568,3.5593409538269043
1690858777.027049,680869,3.5584909915924072
1690858891.871806,682898,3.5605499744415283
1690859132.0595229,686862,3.5610790252685547
1690859698.35638,697003,3.5601730346679688
1690859763.817749,698251,3.5601730346679688
1690859889.213465,700418,3.6138880252838135
1690860064.1940532,703792,3.614219903945923
1690860457.183501,710950,3.612536907196045
1690860533.7573876,712451,3.612536907196045
1690860647.2899153,714291,3.6678080558776855
1690860808.1417506,717186,3.6113760471343994
1690860876.1323295,718476,3.6113760471343994
1690861234.237343,725130,3.6128900051116943
1690861328.5335507,727041,3.6128900051116943
1690861336.034581,727042,3.5968399047851562
1690861384.7709136,728042,3.5968399047851562
1690861449.3683627,729542,3.5969839096069336
1690861671.270069,733746,3.5968880653381348
1690861709.3566651,734491,3.5968880653381348
1690861814.060191,736431,3.5985989570617676
1690862142.168102,742469,3.5976569652557373
1690862433.0111985,747882,3.5980420112609863
1690862602.461394,751215,3.5439140796661377
1690862799.9970877,754458,3.4829819202423096
1690863264.3047516,762988,3.483232021331787
1690863404.5176873,765433,3.4831809997558594
1690864026.760476,776395,3.4912359714508057
1690864036.8525505,776641,3.4912359714508057
1690864072.3707666,777142,3.4912359714508057
1690864803.6079068,789414,3.3583099842071533
1690864926.3877304,791251,3.3573310375213623
1690865081.6603734,794218,3.357340097427368
1690865119.7791686,794719,3.357063055038452
1690865218.3181932,797050,3.3547890186309814
1690865645.5783362,804707,3.410904884338379
1690865653.05984,804708,3.410904884338379
1690865838.5255919,808177,3.349334955215454
1690865872.2433028,808634,3.349334955215454
1690865971.8951902,810635,3.350372076034546
1690866232.6550477,816059,3.349195957183838
1690866336.4953303,818169,3.3475561141967773
1690866468.49725,820396,3.3464388847351074
1690866718.416338,824714,3.4160099029541016
1690866781.0786903,825810,3.4176480770111084
1690866812.1496797,826207,3.4176480770111084
1690867250.6352963,834394,3.417886972427368
1690867660.1285534,842246,3.415884017944336
1690867756.354319,843798,3.4144270420074463
1690868064.1360831,849976,3.4141650199890137
1690868164.049185,851683,3.4141650199890137
1690868616.215001,859518,3.412019968032837
1690869050.7892706,868337,3.414159059524536
1690869154.8751547,870257,3.359405040740967
1690869262.3814068,872257,3.358630895614624
1690869476.1522663,876054,3.35868501663208
1690869611.1175506,878660,3.3579490184783936
1690869852.503016,882646,3.3579959869384766
1690870128.666538,887895,3.3594179153442383
1690870358.4452062,891925,3.358660936355591
1690870918.0892806,901708,3.3611741065979004
1690870925.560247,901709,3.3611741065979004
1690870952.6681864,902209,3.3611741065979004
1690872314.221732,926485,3.3969109058380127
1690872448.245149,928848,3.4625260829925537
1690872622.0540679,932499,3.4071578979492188
1690872723.2356975,934214,3.4065349102020264
1690873135.109377,942041,3.4770920276641846
1690873913.4452019,955556,3.422243118286133
1690874040.002482,957719,3.4212539196014404
1690874671.1700165,969158,3.422585964202881
1690874938.214678,974034,3.483376979827881
1690874995.6541321,975035,3.481436014175415
1690875139.7541125,977847,3.5415399074554443
1690875197.4158494,979213,3.477379083633423
1690875596.9768937,986872,3.4776980876922607
1690875678.035286,988269,3.4785120487213135
1690876176.2181602,997522,3.476689100265503
1690876585.157633,1005570,3.4770500659942627
1690876856.4505723,1010498,3.476428985595703
1690877160.820843,1016012,3.536262035369873
1690877247.41416,1017604,3.536262035369873
1690877532.0559816,1023086,3.539381980895996
1690877851.385977,1029290,3.470777988433838
1690877858.8891876,1029291,3.470777988433838
1690878475.831221,1040705,3.469655990600586
1690878645.0502784,1043722,3.470555067062378
1690878673.5714993,1044235,3.470555067062378
1690878703.519797,1044735,3.470062017440796
1690878721.078233,1044980,3.470062017440796
1690878748.6572526,1045480,3.470062017440796
1690879180.0350068,1053675,3.473073959350586
1690879733.1292152,1063145,3.4743220806121826
1690880126.1000955,1070064,3.47495698928833
1690880446.9111984,1076411,3.547027111053467
1690881012.3816664,1087761,3.5467898845672607
1690881475.7582037,1096341,3.5470049381256104
1690881556.081033,1097590,3.5470049381256104
1690881943.3901384,1105409,3.5478549003601074
1690882273.0263627,1111483,3.5482819080352783
1690882309.1015959,1112302,3.547811985015869
1690882427.4735444,1114433,3.5460739135742188
1690882519.9867678,1115800,3.5460739135742188
1690882801.4975386,1120544,3.5488860607147217
1690883290.9348378,1129410,3.4751079082489014
1690883341.7173407,1130593,3.4753339290618896
1690883747.9794378,1137632,3.4103779792785645
1690884194.7716281,1145417,3.3394079208374023
1690884486.5016303,1150971,3.3391449451446533
1690884814.4310553,1156462,3.3396530151367188
1690885139.6370208,1163271,3.339646100997925
1690885174.9913652,1163772,3.4034740924835205
1690885215.7960649,1164772,3.4034740924835205
1690885315.5008376,1166780,3.4047629833221436
1690885790.9041774,1175064,3.404503107070923
1690885995.2895842,1178313,3.344667911529541
1690886973.4363825,1196354,3.289968967437744
1690887024.7267969,1197074,3.289968967437744
1690887161.3061185,1199621,3.2903048992156982
1690887221.1034281,1200476,3.291304111480713
1690887786.7703412,1211784,3.2386159896850586
1690887924.4406993,1214178,3.236968994140625
1690888170.2344134,1218905,3.1783440113067627
1690888256.5719283,1220282,3.1783440113067627
1690888526.443685,1225239,3.1789989471435547
1690888633.294263,1227238,3.1768510341644287
1690888663.9935873,1227984,3.1768510341644287
1690888842.3753784,1231107,3.1782689094543457
1690888927.4594078,1233107,3.178678035736084
1690889424.1510615,1242274,3.2353999614715576
1690889639.3893876,1245942,3.235668897628784
1690890537.0533085,1262227,3.2329609394073486
1690890642.4061468,1264002,3.233344078063965
1690890719.0942698,1265503,3.233344078063965
1690890918.417713,1269099,3.233541965484619
1690891022.9038315,1270843,3.23221492767334
1690891135.215629,1273134,3.2318990230560303
1690891500.0576258,1279485,3.158504009246826
1690891786.1583226,1284619,3.159152030944824
1690891928.5892613,1287107,3.1602399349212646
1690891956.7191114,1287607,3.1602399349212646
1690892153.2522926,1291156,3.1608049869537354
1690892346.348544,1294619,3.1616480350494385
1690892384.7230923,1295362,3.1616480350494385
1690893411.2356765,1314645,3.15869402885437
1690893500.8652775,1316391,3.156609058380127
1690893524.2792404,1316891,3.1574089527130127
1690893700.8368254,1320024,3.1580379009246826
1690894994.291477,1343665,3.0821449756622314
1690895180.57969,1346946,3.0831339359283447
1690895208.4743903,1347446,3.0831339359283447
1690895248.4104195,1348348,3.0836400985717773
1690895317.175773,1349470,3.0836400985717773
1690895342.90056,1349856,3.082874059677124
1690895762.3860931,1356654,3.0845139026641846
1690895832.6125073,1357819,3.0845139026641846
1690895891.3372662,1358645,3.0831298828125
1690896023.728443,1360727,3.082547903060913
1690896396.6966207,1368451,3.0180389881134033
1690896442.3279831,1369199,3.0180389881134033
1690896449.8043149,1369200,3.0180389881134033
1690896714.7359676,1374341,3.0197360515594482
1690896996.9867487,1379071,3.0196139812469482
1690897102.4024847,1381205,3.0198330879211426
1690897324.2220166,1385198,3.0206298828125
1690897374.5422697,1386198,3.0206298828125
1690897597.5315511,1389986,3.018739938735962
1690897793.0161207,1393502,3.0159220695495605
1690898240.9370472,1401900,3.0149669647216797
1690898383.9424942,1404398,3.0147969722747803
1690898669.4412239,1409933,3.014357089996338
1690898789.7626798,1412104,3.0140199661254883
1690898878.0684,1413670,3.0132129192352295
1690898968.603076,1415670,3.013606071472168
1690899308.7337945,1422369,3.0135669708251953
1690899350.519815,1423024,3.0135669708251953
1690900103.3367057,1437698,3.067368984222412
1690900399.7114742,1443439,3.0672481060028076
1690900682.104148,1448204,3.0111379623413086
1690900689.5551987,1448205,3.0111379623413086
1690901047.211147,1455440,3.0115880966186523
1690901094.92294,1456186,3.0114619731903076
1690901278.8621964,1460137,3.0108160972595215
1690901489.915394,1464434,3.0098049640655518
1690901927.1215968,1472825,3.0755019187927246
1690901987.9310932,1474325,3.0755019187927246
1690902234.4383047,1479168,3.1316208839416504
1690902257.4250283,1479549,3.1316208839416504
1690902287.386902,1479921,3.1316208839416504
1690902808.0649858,1489732,3.131819009780884
1690903307.5835733,1499530,3.130281925201416
1690903443.434738,1502270,3.130211114883423
1690903534.6016228,1504270,3.131675958633423
1690903667.5249267,1506756,3.130808115005493
1690903860.2495725,1510639,3.1311750411987305
1690904298.9651794,1519070,3.1895010471343994
1690904383.1826644,1520359,3.1893110275268555
1690904651.7884648,1525055,3.188676118850708
1690904916.5974069,1529930,3.18935489654541
1690905060.1030452,1532679,3.191037893295288
1690905221.6970444,1536159,3.1932520866394043
1690905375.3345265,1538791,3.1946699619293213
1690905591.7991376,1543601,3.1949520111083984
1690905599.2837386,1543602,3.1949520111083984
1690905713.7686706,1545815,3.193974018096924
1690905827.6236703,1548193,3.1930179595947266
1690905865.324363,1548694,3.192125082015991
1690905922.8047426,1550098,3.192125082015991
1690906522.6455674,1561744,3.192574977874756
1690906721.114901,1565040,3.1924870014190674
1690907056.8489647,1571105,3.2614340782165527
1690907420.3987176,1577462,3.259629011154175
1690907778.5394747,1584044,3.259044885635376
1690908202.2650437,1591569,3.2602829933166504
1690908463.9060395,1596363,3.261902093887329
1690908600.1391225,1598909,3.2627110481262207
1690908743.7468207,1601582,3.2621378898620605
1690908780.0466697,1601931,3.2621378898620605
1690908817.820003,1602659,3.2621378898620605
1690909713.0041308,1618161,3.265383005142212
1690909784.6855414,1619560,3.265383005142212
1690910200.3410769,1626849,3.2724740505218506
1690910217.9930966,1627074,3.2724740505218506
1690910248.2603524,1627574,3.2724740505218506
1690910368.029702,1629502,3.273768901824951
1690910735.08339,1636049,3.278351068496704
1690911261.0931067,1644873,3.231618881225586
1690911654.2033956,1651190,3.347014904022217
1690911677.6354609,1651524,3.347014904022217
1690911813.531728,1653921,3.349208116531372
1690912274.859192,1661055,3.3540780544281006
1690912352.3237824,1662138,3.3540780544281006
1690912661.8877976,1667256,3.3595969676971436
1690912995.0058982,1673246,3.2977828979492188
1690913144.597399,1675878,3.301142930984497
1690913713.271497,1685978,3.252906084060669
1690914204.4803402,1694746,3.25746488571167
1690914634.2853742,1701605,3.2602651119232178
1690915181.8064919,1711628,3.261975049972534
1690915388.3140612,1715613,3.2626678943634033
1690915668.6920266,1720304,3.2623939514160156
1690915914.6241727,1724617,3.207051992416382
1690916306.4908562,1731232,3.2105770111083984
1690917019.5063763,1743480,3.2092878818511963
1690917404.8530517,1750527,3.2102179527282715
1690917488.4565976,1751888,3.211927890777588
1690918157.5645926,1764330,3.2150259017944336
1690918353.9325264,1767745,3.217801094055176
1690918453.8533778,1769203,3.217801094055176
1690918686.0700853,1772913,3.220309019088745
1690918739.157519,1773913,3.1539199352264404
1690919356.7195642,1785584,3.2276599407196045
1690919784.7887547,1793250,3.229434013366699
1690920008.2841089,1797647,3.233376979827881
1690920050.9974968,1798577,3.232530117034912
1690920148.1938827,1800244,3.234508991241455
1690920362.0325797,1803956,3.2343099117279053
1690920780.151734,1810991,3.2360010147094727
1690921289.4315019,1820412,3.2353010177612305
1690921328.4112914,1820913,3.234241008758545
1690921381.668792,1821987,3.234241008758545
1690921647.5779774,1826712,3.231048107147217
1690922387.5673025,1839270,3.2247231006622314
1690922450.7353168,1840748,3.2247231006622314
1690922781.498599,1846914,3.222421884536743
1690923109.6700284,1852693,3.1621179580688477
1690923401.0038474,1857606,3.100985050201416
1690923439.7761533,1858175,3.100985050201416
1690923602.094076,1860879,3.1009509563446045
1690923927.4870787,1867265,3.0972509384155273
1690923934.958423,1867266,3.0972509384155273
1690924310.1019516,1875255,3.092686891555786
1690924376.413076,1876755,3.090264081954956
1690924983.1841474,1887154,3.0795609951019287
1690925000.774997,1887391,3.0795609951019287
1690925139.3933384,1890047,3.0805609226226807
1690925646.600568,1899520,3.0747270584106445
1690925799.241537,1901977,3.0753979682922363
1690926166.2241762,1907962,3.1408870220184326
1690926573.6231363,1914914,3.142106056213379
1690926657.8429518,1916175,3.142106056213379
1690926778.5129197,1918409,3.1411190032958984
1690927238.801044,1925975,3.1393160820007324
1690927621.1975293,1932760,3.1411681175231934
1690927705.6536267,1934495,3.1405699253082275
1690927970.0507152,1939159,3.139336109161377
1690928080.6553693,1941153,3.139599084854126
1690928504.6827204,1948568,3.1399009227752686
1690928834.7481256,1954542,3.213205099105835
1690928902.1777248,1955777,3.213205099105835
1690928993.769987,1957508,3.2111899852752686
1690929290.1705198,1962868,3.211318016052246
1690929307.7699888,1963101,3.211318016052246
1690929595.5679307,1968129,3.208055019378662
1690929631.8049915,1968630,3.262676954269409
1690929742.716704,1970810,3.261730909347534
1690929778.7943656,1971311,3.261730909347534
1690929810.47233,1972049,3.261730909347534
1690930019.027935,1975760,3.2594869136810303
1690930091.164513,1976680,3.25809907913208
1690930486.2817392,1983614,3.256272077560425
1690930654.048485,1986706,3.1824700832366943
1690931018.33101,1993375,3.183271884918213
1690931207.3258595,1996801,3.182813882827759
1690931241.403421,1997250,3.2367610931396484
1690931351.6730602,1999063,3.236475944519043
1690931558.1714423,2002232,3.2337849140167236
1690931889.3507771,2008209,3.291717052459717
1690932618.9252772,2022350,3.2967259883880615
1690933041.575307,2029854,3.297153949737549
1690933109.0532587,2031242,3.297153949737549
1690933140.2432241,2031742,3.299621105194092
1690933266.2082279,2034261,3.3000659942626953
1690933569.0447264,2039799,3.2997329235076904
1690933780.8491893,2043902,3.2992680072784424
1690933975.0577464,2047242,3.299859046936035
1690934083.0071826,2048999,3.3002541065216064
1690934198.9720616,2050923,3.299139976501465
1690934645.7331858,2059332,3.2991929054260254
1690935688.1185634,2078500,3.3003129959106445
1690935777.239683,2080500,3.3002359867095947
1690935996.7594059,2084445,3.30428409576416
1690936372.6152296,2090776,3.30492901802063
1690936403.754115,2091276,3.303766965866089
1690936456.348134,2092324,3.303766965866089
1690936842.7018857,2098574,3.304832935333252
1690936850.1705103,2098575,3.304832935333252
1690936879.5481832,2099075,3.304832935333252
1690936996.7583065,2100793,3.3088231086730957
1690937385.6118665,2108001,3.3101320266723633
1690937854.6066227,2116486,3.245697021484375
1690937955.9837976,2118276,3.2447071075439453
1690938029.7764406,2119776,3.245692014694214
1690938371.4004066,2125900,3.2480249404907227
1690938589.128895,2129921,3.2478630542755127
1690939331.4294908,2143903,3.415930986404419
1690939482.4756167,2146675,3.416585922241211
1690939495.0185301,2146794,3.416585922241211
1690939577.7176678,2148226,3.416585922241211
1690939673.0395408,2149891,3.417026996612549
1690939722.650709,2150649,3.419403076171875
1690939863.6407201,2153386,3.4194281101226807
1690940022.9575012,2156696,3.419912099838257
1690940085.929476,2158196,3.419912099838257
1690940316.6292818,2162775,3.3480870723724365
1690940807.2927885,2171163,3.3501250743865967
1690940895.077114,2173163,3.296786069869995
1690941068.936418,2175962,3.297476053237915
1690941297.6550026,2180325,3.297769069671631
1690942463.4053211,2200234,3.355173110961914
1690942715.1214602,2204427,3.3031539916992188
1690942869.7771587,2207639,3.303705930709839
1690943112.651586,2211816,3.2461249828338623
1690943136.6393642,2212316,3.2474288940429688
1690943591.209187,2220659,3.2436509132385254
1690943837.603608,2224408,3.2438149452209473
1690944292.3786333,2232022,3.323240041732788
1690944823.6078546,2242082,3.3234810829162598
1690944888.3615558,2243539,3.324333906173706
1690945355.5420566,2251784,3.3274450302124023
1690945691.7145164,2258132,3.38401198387146
1690945746.5627165,2259000,3.3850200176239014
1690946193.0992937,2266531,3.3885080814361572
1690946335.9353843,2269398,3.392087936401367
1690946705.68523,2276449,3.3958330154418945
1690947204.611502,2285996,3.400330066680908
1690947490.2677445,2291721,3.398646116256714
1690947625.1823435,2294091,3.4740779399871826
1690947632.6984348,2294092,3.4740779399871826
1690948074.7228146,2302751,3.476388931274414
1690948131.5583403,2303711,3.476388931274414
1690948402.8247094,2308745,3.47422194480896
1690948591.6511397,2311591,3.4757769107818604
1690948775.518442,2315053,3.480319023132324
1690949084.1993842,2319245,3.47973895072937
1690949238.991867,2321880,3.484083890914917
1690949416.0739996,2325314,3.4845149517059326
1690949455.358226,2326051,3.4845149517059326
1690949462.8521357,2326052,3.4845149517059326
1690949830.3248987,2332712,3.487891912460327
1690949895.8117204,2334212,3.487891912460327
1690950077.7470818,2337944,3.433413028717041
1690950756.0746844,2350587,3.3251399993896484
1690951044.446773,2355635,3.324259042739868
1690951258.5451431,2359587,3.325644016265869
1690951597.6996922,2365487,3.327380895614624
1690951772.5081923,2368773,3.3270609378814697
1690951780.0172393,2368774,3.3270609378814697
1690952031.4706695,2373571,3.3293368816375732
1690952115.429215,2375097,3.329782009124756
1690952137.169526,2375597,3.329782009124756
1690952559.813843,2383694,3.3327419757843018
1690952623.1046808,2384569,3.334887981414795
1690952894.1990051,2389453,3.3373770713806152
1690953476.6118062,2400770,3.2873330116271973
1690953633.1888442,2403797,3.286911964416504
1690953685.8719594,2404621,3.2888360023498535
1690953805.2091913,2406420,3.2867660522460938
1690953963.8989809,2409401,3.2875359058380127
1690954020.6551943,2410371,3.2875359058380127
1690954108.512455,2411662,3.28654408454895
1690954290.564004,2415080,3.2888081073760986
1690954738.240722,2423485,3.2844889163970947
1690954904.2558405,2426570,3.2845699787139893
1690955268.7540753,2433840,3.280282974243164
1690955569.542632,2439017,3.2636709213256836
1690956454.8517404,2455678,3.317589044570923
1690956693.7403774,2460416,3.3183391094207764
1690956739.8530738,2461147,3.3183391094207764
1690957347.32577,2473257,3.3224599361419678
1690957368.8753073,2473757,3.3224599361419678
1690957686.9554276,2480041,3.3804409503936768
1690957878.2719672,2483672,3.376296043395996
1690957960.7846987,2484853,3.374521017074585
1690958144.3134875,2488068,3.3736701011657715
1690958244.217417,2489658,3.374492883682251
1690958373.4835808,2492276,3.372292995452881
1690958652.0564892,2496712,3.299712896347046
1690958758.921107,2498646,3.2981390953063965
1690958843.3040798,2500015,3.2981390953063965
1690959195.4965131,2506811,3.2915170192718506
1690959391.4901192,2510806,3.292085886001587
1690959449.3652012,2511576,3.2897109985351562
1690959833.236754,2519487,3.2802340984344482
1690960017.6610396,2523487,3.282262086868286
1690960183.3592718,2526415,3.278001070022583
1690960413.189453,2530816,3.277359962463379
1690960826.9829671,2538537,3.274492025375366
1690960935.5611224,2541037,3.2737860679626465
1690961996.1741593,2559380,3.3373661041259766
1690962017.3064666,2559880,3.3373661041259766
1690962089.2987814,2561332,3.3354580402374268
1690962643.3991332,2572563,3.3884899616241455
1690963477.9307516,2588971,3.378633975982666
1690963644.0245013,2592452,3.3778738975524902
1690963806.1310167,2595774,3.3743700981140137
1690963827.5000057,2596274,3.3743700981140137
1690964543.8746371,2611927,3.368010997772217
1690964764.2180853,2616892,3.368778944015503
1690964967.5304496,2620740,3.365104913711548
1690965028.2941496,2621583,3.3661210536956787
1690965263.1886826,2625561,3.3673288822174072
1690966427.1543372,2649450,3.3078460693359375
1690966906.9327357,2659128,3.246295928955078
1690967489.132073,2671959,3.2451629638671875
1690967565.7055538,2673384,3.2431910037994385
1690967845.2263548,2679102,3.117093086242676
1690968145.5876746,2684648,3.117410898208618
1690968267.6884465,2687396,3.1179919242858887
1690969036.0900264,2701412,3.117295026779175
1690969307.8397691,2706235,3.1189310550689697
1690969510.7668214,2710152,3.1192800998687744
1690969691.1927497,2714041,3.1193230152130127
1690969853.448014,2717242,3.120266914367676
1690970210.378783,2723623,3.121201992034912
1690970255.9166567,2724623,3.121448040008545
1690970322.4630783,2726123,3.119818925857544
1690970365.470393,2727123,3.119818925857544
1690970462.821605,2728994,3.117750883102417
1690970673.8402243,2732703,3.1201260089874268
1690970797.2049305,2734972,3.121159076690674
1690970839.4065642,2735600,3.121159076690674
1690970930.448981,2737139,3.120151996612549
1690971056.2415993,2738973,3.119584083557129
1690971092.5843778,2739474,3.119584083557129
1690972094.7431517,2758975,3.0516018867492676
1690972310.589024,2763529,3.0494930744171143
1690972454.222341,2766638,3.0489559173583984
1690972832.7974052,2773978,2.991584062576294
1690972843.8976243,2774239,2.991584062576294
1690972880.1839607,2774740,2.991584062576294
1690973138.626961,2779539,2.9940669536590576
1690973200.3085349,2780452,2.9940669536590576
1690973362.054381,2783238,2.9923770427703857
1690973384.0849595,2783738,2.9939959049224854
1690973470.5529578,2785513,2.9925239086151123
1690973537.28545,2786699,2.9925239086151123
1690973566.2478817,2787199,2.9925239086151123
1690973865.9591618,2793300,2.994035005569458
1690974463.1121628,2805096,2.9916670322418213
1690974698.7430115,2809797,2.990082025527954
1690974815.4041812,2811770,2.9886488914489746
1690974910.2525692,2813569,2.9891269207000732
1690975120.0583565,2816948,2.9876880645751953
1690975283.2447598,2819798,2.988424062728882
1690975582.0756774,2825910,3.0586979389190674
1690975811.5735805,2830734,3.0581209659576416
1690975953.3668041,2833637,3.059173107147217
1690975975.456146,2834137,3.059173107147217
1690976149.1337152,2837361,3.059385061264038
1690976897.5990164,2851872,3.05668306350708
1690977047.6959872,2854628,3.056752920150757
1690977071.70535,2855128,3.055253028869629
1690977137.5257144,2856493,3.055253028869629
1690977793.228664,2869760,3.0526320934295654
1690978671.0175388,2886788,3.0510098934173584
1690978759.7608757,2888788,3.050105094909668
1690979129.253072,2896488,3.049999952316284
1690979239.6911972,2898988,3.0499610900878906
1690979601.3620942,2906462,3.0492300987243652
1690979641.6910942,2907060,3.0492300987243652
1690980027.3107538,2914138,3.0478599071502686
1690980224.545537,2917591,3.1043670177459717
1690980498.6311274,2922747,3.103687047958374
1690980669.5833223,2926118,3.1032159328460693
1690980811.6388457,2928777,3.1025431156158447
1690981126.8826373,2934869,3.105073928833008
1690981163.0023372,2935370,3.105073928833008
1690981230.2086122,2936870,3.1024889945983887
1690981615.6827195,2944083,3.0999929904937744
1690981639.1501698,2944250,3.0999929904937744
1690981698.45995,2944668,3.0999929904937744
1690981928.7928615,2949323,3.0998148918151855
